Date,canada_cases,japan_cases,italy_cases,uk_cases,germany_cases,france_cases,canada_1lag,japan_1lag,italy_1lag,uk_1lag,germany_1lag,france_1lag,canada_2lag,japan_2lag,italy_2lag,uk_2lag,germany_2lag,france_2lag,canada_3lag,japan_3lag,italy_3lag,uk_3lag,germany_3lag,france_3lag,canada_ma,japan_ma,italy_ma,uk_ma,germany_ma,france_ma,canada_pt,japan_pt,italy_pt,uk_pt,germany_pt,france_pt,dow,Canada_Outdoor_Mobility,Canada_indoorMobility,Germany_Outdoor_Mobility,Germany_indoorMobility,France_Outdoor_Mobility,France_indoorMobility,Japan_Outdoor_Mobility,Japan_indoorMobility,Italy_Outdoor_Mobility,Italy_indoorMobility,United_Kingdom_Outdoor_Mobility,United_Kingdom_indoorMobility,temp_canada,temp_uk,temp_italy,temp_japan,temp_germany,temp_france
2020-02-25T00:00:00.000+0000,1,11,93,0,1,2,1,12,74,4,0,0,0,25,93,0,0,0,0,17,42,0,0,0,0.42857142857142855,13.714285714285714,45.57142857142857,0.5714285714285714,0.14285714285714285,0.2857142857142857,-1.1194942519526727,-0.8595323341813708,-1.0452093158875813,-1.1086165292842407,-1.073008432437601,-1.0133887644200832,3,4,0,6,4,2,4,5,1,-7,5,6,0,20.816826923076903,43.33846153846154,44.87884615384615,39.03717948717948,36.95882352941176,49.9
2020-02-26T00:00:00.000+0000,0,19,131,0,10,4,1,11,93,0,1,2,1,12,74,4,0,0,0,25,93,0,0,0,0.42857142857142855,15,64.28571428571429,0.5714285714285714,1.5714285714285714,0.8571428571428571,-1.1218858477621303,-0.6925552968060373,-0.9953980900449138,-1.1086165292842407,-1.0555011849570612,-1.00948550047726,4,0,1,3,2,0,3,3,1,-15,6,7,0,20.644497607655513,42.5923076923077,44.59423076923076,38.84487179487179,38.03846153846154,52.4
2020-02-27T00:00:00.000+0000,2,25,202,2,19,20,0,19,131,0,10,4,1,11,93,0,1,2,1,12,74,4,0,0,0.7142857142857143,17.142857142857142,93.14285714285714,0.8571428571428571,4.285714285714286,3.7142857142857144,-1.1171044972567585,-0.5751171492722155,-0.9050896855546319,-1.10686762661013,-1.0381203237685244,-0.978500650189688,5,-2,4,6,2,0,4,0,1,-14,6,7,0,20.809569377990435,42.40384615384615,44.83076923076924,38.53589743589743,36.70425531914895,54.75
2020-02-28T00:00:00.000+0000,1,14,233,5,2,19,2,25,202,2,19,20,0,19,131,0,10,4,1,11,93,0,1,2,0.7142857142857143,17.571428571428573,124,1.5714285714285714,4.571428571428571,6.428571428571429,-1.1194942519526727,-0.7954695857762899,-0.8667498502295724,-1.1042463958501165,-1.0710569073233853,-0.9804247131562825,6,12,1,15,2,8,4,4,2,-9,5,12,1,21.331578947368417,42.025000000000006,45.16153846153846,39.81025641025641,38.015094339622635,51.15
2020-02-29T00:00:00.000+0000,6,13,240,3,31,43,1,14,233,5,2,19,2,25,202,2,19,20,0,19,131,0,10,4,1.5714285714285714,17,152.28571428571428,2,9,12.571428571428571,-1.1075638431780017,-0.8166268832530121,-0.8581818631989998,-1.1059936000629218,-1.0151405630458483,-0.934700547165994,7,16,0,17,1,7,1,2,4,-7,3,15,0,22.14444444444446,42.22307692307693,46.66346153846154,40.465384615384615,37.137735849056604,51.35
2020-03-01T00:00:00.000+0000,4,15,566,13,51,30,6,13,240,3,31,43,1,14,233,5,2,19,2,25,202,2,19,20,2.142857142857143,15.571428571428571,219.85714285714286,3.857142857142857,16.285714285714285,16.857142857142858,-1.112330501911308,-0.7745064715551508,-0.49272226838706823,-1.0972688769873165,-0.9773290559517187,-0.9593507756657458,1,2,-1,9,0,-9,0,-2,4,-22,4,5,-1,22.84927536231886,41.72884615384617,47.01923076923075,38.81410256410256,37.56938775510205,52.05
2020-03-02T00:00:00.000+0000,3,18,342,4,29,61,4,15,566,13,51,30,6,13,240,3,31,43,1,14,233,5,2,19,2.4285714285714284,16.428571428571427,258.14285714285717,3.857142857142857,20.428571428571427,25.571428571428573,-1.114716581349806,-0.7127618930612987,-0.7369499990883513,-1.1051198565227585,-1.0189551628919635,-0.9010194085257834,2,2,1,6,0,-7,3,-1,4,-23,5,5,0,21.129665071770315,41.748076923076916,46.92884615384616,38.948717948717935,39.02307692307692,55.849999999999994
2020-03-03T00:00:00.000+0000,3,19,466,11,37,13,3,18,342,4,29,61,4,15,566,13,51,30,6,13,240,3,31,43,2.7142857142857144,17.571428571428573,311.42857142857144,5.428571428571429,25.571428571428573,27.142857142857142,-1.114716581349806,-0.6925552968060373,-0.598206664451624,-1.0990115642304967,-1.003733416580727,-0.9920039519004192,3,6,0,5,1,-2,2,1,4,-18,4,6,0,21.233971291866023,41.63846153846154,47.79423076923077,39.980769230769226,38.36037735849056,49.95
2020-03-04T00:00:00.000+0000,3,38,587,34,66,81,3,19,466,11,37,13,3,18,342,4,29,61,4,15,566,13,51,30,3.142857142857143,20.285714285714285,376.57142857142856,10.285714285714286,33.57142857142857,38.142857142857146,-1.114716581349806,-0.34153571564334617,-0.4712577129664243,-1.0790384598617555,-0.9493648576696618,-0.8641978715715282,4,8,1,5,1,-3,2,-3,5,-16,4,6,1,21.096650717703348,42.57500000000001,47.59423076923077,41.384615384615394,38.35471698113207,51.05
2020-03-05T00:00:00.000+0000,4,29,769,30,220,92,3,38,587,34,66,81,3,19,466,11,37,13,3,18,342,4,29,61,3.4285714285714284,20.857142857142858,457.57142857142856,14.285714285714286,62.285714285714285,48.42857142857143,-1.112330501911308,-0.5003094324887098,-0.2945736128164269,-1.0825014047549089,-0.68069496919424,-0.8442115115591338,5,12,1,3,1,-5,3,2,4,-22,7,4,1,21.461538461538456,44.06923076923077,46.67307692307691,41.564102564102555,38.40204081632652,50.95
2020-03-06T00:00:00.000+0000,12,60,778,48,188,276,4,29,769,30,220,92,3,38,587,34,66,81,3,19,466,11,37,13,5,27.428571428571427,535.4285714285714,20.428571428571427,88.85714285714286,85.14285714285714,-1.093307702146104,-0.002865374550209771,-0.2862513182554288,-1.0669532147278606,-0.7338750789049823,-0.5358505662188154,6,13,1,8,2,3,3,7,5,-21,8,16,0,21.73124999999999,45.12307692307692,46.873076923076916,40.10384615384614,38.91538461538461,48.25
2020-03-07T00:00:00.000+0000,5,41,1247,43,129,296,12,60,778,48,188,276,4,29,769,30,220,92,3,38,587,34,66,81,4.857142857142857,31.428571428571427,679.2857142857143,26.142857142857142,102.85714285714286,121.28571428571429,-1.1099462566248317,-0.29139019224464574,0.10038152591063011,-1.0712631259247984,-0.835494317742649,-0.505075280289661,7,14,0,16,1,8,1,-1,5,-20,6,19,0,24.24471153846154,44.969230769230776,46.719230769230755,40.8076923076923,39.58301886792453,48.7
2020-03-08T00:00:00.000+0000,10,41,1492,67,241,177,5,41,1247,43,129,296,12,60,778,48,188,276,4,29,769,30,220,92,5.714285714285714,35.142857142857146,811.5714285714286,33.857142857142854,130,142.28571428571428,-1.0980524616813152,-0.29139019224464574,0.2707033394235197,-1.0506385232095992,-0.6465098112117624,-0.6958743936166722,1,4,0,9,0,-10,1,-3,6,-29,6,2,-1,24.28899521531101,44.83076923076923,47.692307692307665,40.92692307692309,40.60384615384616,53.599999999999994
2020-03-09T00:00:00.000+0000,13,9,1797,48,136,83,10,41,1492,67,241,177,5,41,1247,43,129,296,12,60,778,48,188,276,7.142857142857143,33.857142857142854,1019.4285714285714,40.142857142857146,145.28571428571428,145.42857142857142,-1.0909380471695673,-0.9032396885426732,0.45803983687837435,-1.0669532147278606,-0.8231894492247888,-0.8605500817151033,2,5,1,1,1,-8,2,2,4,-40,11,1,1,25.076328502415457,45.64200000000002,48.152,41.39866666666667,41.28490566037736,53.3
2020-03-10T00:00:00.000+0000,2,70,977,61,281,575,13,9,1797,48,136,83,10,41,1492,67,241,177,5,41,1247,43,129,296,7,41.142857142857146,1092.4285714285713,47.285714285714285,180.14285714285714,225.71428571428572,-1.1171044972567585,0.13086811853868816,-0.11141578501502998,-1.0557797912606435,-0.5829166920614153,-0.12351799355656036,3,0,1,-4,3,-7,2,2,6,-51,16,2,1,27.144497607655484,44.734615384615395,48.15192307692309,40.891025641025664,40.212500000000006,46.7
2020-03-11T00:00:00.000+0000,29,58,2313,74,451,497,2,70,977,61,281,575,13,9,1797,48,136,83,10,41,1492,67,241,177,10.714285714285714,44,1339,53,235.14285714285714,285.14285714285717,-1.053268663168779,-0.031027051232338072,0.723939596030247,-1.0446528539923903,-0.33340031211627846,-0.22184697387316923,4,3,1,0,2,-3,1,10,3,-56,19,2,1,28.292344497607665,44.728846153846156,48.205769230769235,41.351282051282055,41.794000000000004,47.8
2020-03-12T00:00:00.000+0000,9,0,2651,0,170,0,29,58,2313,74,451,497,2,70,977,61,281,575,13,9,1797,48,136,83,11.428571428571429,39.857142857142854,1607.857142857143,48.714285714285715,228,272,-1.1004275708123876,-1.1103195453342432,0.8699492145097709,-1.1086165292842407,-0.7643793809018914,-1.017298777731317,5,2,1,-6,2,-8,1,9,3,-68,24,-2,2,28.318181818181817,44.92692307692307,49.14423076923078,42.517948717948734,40.43333333333334,45.95
2020-03-13T00:00:00.000+0000,74,62,2547,342,1597,1380,9,0,2651,0,170,0,29,58,2313,74,451,497,2,70,977,61,281,575,20.285714285714285,40.142857142857146,1860.5714285714287,90.71428571428571,429.2857142857143,429.7142857142857,-0.9497344673985206,0.024812128400794702,0.8270963066487084,-0.8251502350531096,0.7413642216074182,0.6178238214570435,6,-4,5,-8,4,-8,3,6,5,-71,28,2,2,28.92535885167464,45.53461538461537,49.20192307692308,43.216666666666654,40.504255319148946,49.2
2020-03-14T00:00:00.000+0000,5,72,3497,342,910,808,74,62,2547,342,1597,1380,9,0,2651,0,170,0,29,58,2313,74,451,497,20.285714285714285,44.57142857142857,2182,133.42857142857142,540.8571428571429,502.85714285714283,-1.1099462566248317,0.15626373879021477,1.1621223430392809,-0.8251502350531096,0.20207208236715374,0.13747018832903563,7,-10,5,-8,4,-16,5,3,7,-76,25,1,2,29.38516746411487,46.54807692307692,50.134615384615394,43.66923076923078,40.94117647058823,53.55
2020-03-15T00:00:00.000+0000,54,66,3590,0,1210,30,5,72,3497,342,910,808,74,62,2547,342,1597,1380,9,0,2651,0,170,0,26.571428571428573,48.142857142857146,2481.714285714286,123.85714285714286,679.2857142857143,481.85714285714283,-0.9953179103014187,0.07875257398895981,1.1890612841154073,-1.1086165292842407,0.46852815440678197,-0.9593507756657458,1,-18,4,-9,2,-31,3,7,3,-79,22,-16,2,28.21244019138756,46.79999999999999,50.59999999999998,44.18333333333331,43.62549019607843,54.5
2020-03-16T00:00:00.000+0000,163,0,3233,403,1477,2134,54,66,3590,0,1210,30,5,72,3497,342,910,808,74,62,2547,342,1597,1380,48,46.857142857142854,2686.8571428571427,174.57142857142858,870.8571428571429,774.8571428571429,-0.7548247575440687,-1.1103195453342432,1.0805761608496058,-0.7776838814350913,0.6640759830473757,1.024828332311457,2,-21,10,-16,6,-39,13,7,4,-73,27,-12,4,28.544711538461538,46.009615384615394,50.64423076923078,45.39358974358975,44.18148148148148,48.25
2020-03-17T00:00:00.000+0000,57,39,3526,407,1985,1019,163,0,3233,403,1477,2134,54,66,3590,0,1210,30,5,72,3497,342,910,808,55.857142857142854,42.42857142857143,3051,224,1114.2857142857142,838.2857142857143,-0.9884368604129308,-0.3246713969346165,1.1706181031290896,-0.7746020009793553,0.954377205054419,0.33775921618354826,3,-30,14,-25,10,-63,24,12,4,-75,29,-23,7,29.596634615384612,45.00000000000001,51.16153846153847,46.2846153846154,43.69787234042553,46.3
2020-03-18T00:00:00.000+0000,178,11,4207,676,3070,1391,57,39,3526,407,1985,1019,163,0,3233,403,1477,2134,54,66,3590,0,1210,30,77.14285714285714,35.714285714285715,3321.5714285714284,310,1488.4285714285713,966,-0.72318951784978,-0.8595323341813708,1.3474062692864002,-0.5755801628501427,1.3429836901580479,0.6253116722079027,4,-33,16,-28,11,-73,29,14,3,-76,30,-28,10,29.885167464114815,44.994230769230775,51.38653846153846,46.23589743589743,41.56739130434784,46
2020-03-19T00:00:00.000+0000,143,35,5322,63,2993,1828,178,11,4207,676,3070,1391,57,39,3526,407,1985,1019,163,0,3233,403,1477,2134,96.28571428571429,40.714285714285715,3703.1428571428573,319,1891.7142857142858,1227.142857142857,-0.7975353311779435,-0.393042097232232,1.5638876912183184,-1.0540649364149022,1.322601554587981,0.8827556300384809,5,-35,17,-37,14,-74,32,22,2,-76,31,-29,11,30.54976076555024,45.68461538461539,50.376923076923084,44.87051282051282,39.378260869565224,47.7
2020-03-20T00:00:00.000+0000,142,39,5909,1294,4528,1741,143,35,5322,63,2993,1828,178,11,4207,676,3070,1391,57,39,3526,407,1985,1019,106,37.42857142857143,4183.428571428572,455,2310.4285714285716,1278.7142857142858,-0.7996869927955879,-0.3246713969346165,1.6516027240899522,-0.1724081406180088,1.6079663561864055,0.8371480334540009,6,-40,20,-44,16,-76,36,20,17,-76,32,-31,13,31.296650717703354,45.41346153846154,50.17115384615386,45.25384615384615,41.18085106382978,50.45
2020-03-21T00:00:00.000+0000,334,44,5909,1035,2365,1670,142,39,5909,1294,4528,1741,143,35,5322,63,2993,1828,178,11,4207,676,3070,1391,153,33.42857142857143,4528,554,2518.285714285714,1401.857142857143,-0.41298247266221694,-0.24256436304789117,1.6516027240899522,-0.33301175014447465,1.1190624709206982,0.7980020912392239,7,-41,13,-54,13,-79,24,20,3,-79,26,-39,11,30.75693779904308,45.41730769230769,50.58461538461537,45.12948717948718,42.596078431372554,52.35
2020-03-22T00:00:00.000+0000,189,94,5560,665,2660,1736,334,44,5909,1035,2365,1670,142,39,5909,1294,4528,1741,143,35,5322,63,2993,1828,172.28571428571428,37.42857142857143,4809.428571428572,649,2725.4285714285716,1645.5714285714287,-0.7002031419544176,0.4089854490658723,1.6012664812014488,-0.5834127040872267,1.2237288992456126,0.8344493054050613,1,-48,11,-51,10,-81,18,12,3,-86,24,-43,9,29.74354066985646,46.017307692307675,49.926923076923075,43.49358974358976,42.6076923076923,52.6
2020-03-23T00:00:00.000+0000,619,27,4789,967,4183,3838,189,94,5560,665,2660,1736,334,44,5909,1035,2365,1670,142,39,5909,1294,4528,1741,237.42857142857142,41.285714285714285,5031.714285714285,729.5714285714286,3112,1889,0.07842898111945054,-0.5373744852188546,1.4698038510971663,-0.3770957524185596,1.561480076055549,1.4868888328386147,2,-50,20,-48,16,-75,32,12,3,-79,32,-44,17,29.80861244019139,46.111538461538444,50.13653846153845,44.63461538461538,44.8,52.3
2020-03-24T00:00:00.000+0000,702,65,5249,1427,3930,2448,619,27,4789,967,4183,3838,189,94,5560,665,2660,1736,334,44,5909,1035,2365,1670,329.57142857142856,45,5277.857142857143,875.2857142857143,3389.8571428571427,2093.1428571428573,0.20628260868349965,0.06544137476301858,1.551883836957738,-0.09415838161023736,1.522087134996701,1.145709530508934,3,-50,22,-47,18,-76,34,15,4,-79,32,-57,24,30.864114832535865,46.77307692307694,50.33461538461539,45.04102564102563,43.873913043478254,48.8
2020-03-25T00:00:00.000+0000,461,114,5210,1452,4337,2929,702,65,5249,1427,3930,2448,619,27,4789,967,4183,3838,189,94,5560,665,2660,1736,370,59.714285714285715,5421.142857142857,986.1428571428571,3570.8571428571427,2312.8571428571427,-0.1831517233743663,0.6018707900471635,1.5453623765039883,-0.07975206122467854,1.5831820858124739,1.2933085937919482,4,-50,23,-46,18,-77,32,17,2,-80,34,-59,26,32.29138755980861,46.54807692307691,50.56346153846153,45.83846153846154,43.579545454545446,48.75
2020-03-26T00:00:00.000+0000,791,80,5909,2129,6365,3922,461,114,5210,1452,4337,2929,702,65,5249,1427,3930,2448,619,27,4789,967,4183,3838,462.57142857142856,66.14285714285714,5505,1281.2857142857142,4052.5714285714284,2612,0.33680072914577786,0.25362886277889896,1.6516027240899522,0.2776798180834606,1.7631387727819745,1.5006973254701392,5,-53,25,-46,18,-77,34,11,3,-81,35,-60,27,33.5909090909091,46.17115384615386,51.04423076923077,46.569230769230764,44.30212765957445,49.35
2020-03-27T00:00:00.000+0000,640,81,5909,2885,6365,3809,791,80,5909,2129,6365,3922,461,114,5210,1452,4337,2929,702,65,5249,1427,3930,2448,533.7142857142857,72.14285714285714,5505,1508.5714285714287,4315,2907.4285714285716,0.11136395055164618,0.26534175484316497,1.6516027240899522,0.6143419488430912,1.7631387727819745,1.4819891565910712,6,-50,26,-43,19,-78,37,1,6,-80,36,-61,28,34.82822966507177,46.375000000000014,51.58653846153846,47.571794871794864,43.59148936170211,50.8
2020-03-28T00:00:00.000+0000,894,225,5909,2546,6365,4611,640,81,5909,2885,6365,3809,791,80,5909,2129,6365,3922,461,114,5210,1452,4337,2929,613.7142857142857,98,5505,1724.4285714285713,4886.428571428572,3327.5714285714284,0.48004018240389645,1.2615616085411807,1.6516027240899522,0.47050503872305305,1.7631387727819745,1.595470070036659,7,-55,17,-41,12,-79,25,-10,7,-81,27,-67,20,36.32248803827753,46.350000000000016,52.19615384615384,47.620512820512815,45.05200000000001,53.55
2020-03-29T00:00:00.000+0000,704,173,5217,2433,4400,2599,894,225,5909,2546,6365,4611,640,81,5909,2885,6365,3809,791,80,5909,2129,6365,3922,687.2857142857143,109.28571428571429,5456,1977,5135,3450.8571428571427,0.20928838141065784,1.0202461666142284,1.5465385323485559,0.42007561130403,1.591607183753717,1.196415091291416,1,-57,14,-61,11,-82,18,-8,7,-86,24,-70,15,37.054545454545476,47.650000000000006,52.55769230769231,47.433333333333344,46.326,56.400000000000006
2020-03-30T00:00:00.000+0000,1118,0,4050,2619,4790,4376,704,173,5217,2433,4400,2599,894,225,5909,2546,6365,4611,640,81,5909,2885,6365,3809,758.5714285714286,105.42857142857143,5350.428571428572,2213,5221.714285714285,3527.714285714286,0.765930891758351,-1.1103195453342432,1.3102063020345036,0.5024030427989769,1.6385378695473405,1.5664794734222367,2,-56,23,-47,17,-77,33,-2,5,-79,32,-64,27,36.65023923444975,48.22692307692307,53.24615384615385,47.76794871794873,47.114000000000004,55.8
2020-03-31T00:00:00.000+0000,1129,87,4053,3009,4923,4959,1118,0,4050,2619,4790,4376,704,173,5217,2433,4400,2599,894,225,5909,2546,6365,4611,819.5714285714286,108.57142857142857,5179.571428571428,2439,5363.571428571428,3886.4285714285716,0.7791492762768996,0.3335843963892802,1.3109355823732007,0.6643383159520317,1.6526973940755147,1.6331847202473022,3,-52,23,-43,17,-76,33,-4,5,-79,33,-62,27,35.907655502392345,48.12115384615385,53.278846153846125,47.81538461538462,47.56249999999999,55.75
2020-04-01T00:00:00.000+0000,1033,225,4782,4324,6064,4861,1129,87,4053,3009,4923,4959,1118,0,4050,2619,4790,4376,704,173,5217,2433,4400,2599,901.2857142857143,124.42857142857143,5118.428571428572,2849.285714285714,5610.285714285715,4162.428571428572,0.6612980242934207,1.2615616085411807,1.4684626027665006,1.1229064606716572,1.7452987459250766,1.6231397050216725,4,-52,24,-41,17,-76,31,-11,7,-79,33,-63,28,35.51153846153846,48.540384615384625,53.557692307692314,48.37179487179488,48.52380952380953,50.85
2020-04-02T00:00:00.000+0000,1724,317,4668,4244,6365,2116,1033,225,4782,4324,6064,4861,1129,87,4053,3009,4923,4959,1118,0,4050,2619,4790,4376,1034.5714285714287,158.28571428571428,4941.142857142857,3151.4285714285716,5610.285714285715,3904.4285714285716,1.401731076702721,1.5211928546674345,1.4461991094141624,1.0982617218877049,1.7631387727819745,1.0171891859732596,5,-53,25,-43,17,-76,33,-4,6,-78,34,-63,29,35.615865384615375,47.66923076923077,54.0346153846154,48.41153846153847,49.52799999999999,44.9
2020-04-03T00:00:00.000+0000,1153,122,4585,4450,6365,4959,1724,317,4668,4244,6365,2116,1033,225,4782,4324,6064,4861,1129,87,4053,3009,4923,4959,1107.857142857143,164.14285714285714,4752,3375,5610.285714285715,4068.714285714286,0.8077412614702861,0.670645822750315,1.4294773978645772,1.1609829728197116,1.7631387727819745,1.6331847202473022,6,-54,27,-46,19,-76,37,-2,7,-77,35,-61,29,35.60240384615385,47.23076923076922,53.74230769230768,48.79487179487179,48.00638297872341,45.3
2020-04-04T00:00:00.000+0000,541,522,4805,3735,4933,4267,1153,122,4585,4450,6365,4959,1724,317,4668,4244,6365,2116,1033,225,4782,4324,6064,4861,1057.4285714285713,206.57142857142858,4594.285714285715,3544.8571428571427,5405.714285714285,4019.5714285714284,-0.0475644968183751,1.7587251730978535,1.4728585559135898,0.9323105009400997,1.653727687988768,1.551938382433474,7,-52,17,-41,12,-77,24,-10,8,-79,27,-64,19,35.02692307692306,48.31730769230769,54.146153846153844,49.92051282051284,46.339999999999996,49.4
2020-04-05T00:00:00.000+0000,2025,0,4316,5903,4031,1873,541,522,4805,3735,4933,4267,1153,122,4585,4450,6365,4959,1724,317,4668,4244,6365,2116,1246.142857142857,181.85714285714286,4465.571428571428,4040.5714285714284,5353,3915.8571428571427,1.6610446143802895,-1.1103195453342432,1.3721177976716097,1.5436924736074011,1.5384045522510632,0.9053787837055747,1,-58,14,-30,8,-78,17,-14,8,-85,24,-65,15,35.91826923076921,48.699999999999996,54.78846153846155,51.442307692307686,47.82916666666667,49.15
2020-04-06T00:00:00.000+0000,807,515,3599,3802,3251,3912,2025,0,4316,5903,4031,1873,541,522,4805,3735,4933,4267,1153,122,4585,4450,6365,4959,1201.7142857142858,255.42857142857142,4401.142857142857,4209.571428571428,5133.142857142857,3849.5714285714284,0.35958382103823083,1.7544131796673739,1.1916215941859836,0.9551056651365816,1.3876741261373646,1.4990827589273845,2,-50,23,-32,15,-75,31,-11,7,-77,31,-62,27,37.123557692307664,48.12884615384615,54.45576923076921,50.84871794871794,47.12452830188678,51.599999999999994
2020-04-07T00:00:00.000+0000,1309,252,3039,3634,4289,3777,807,515,3599,3802,3251,3912,2025,0,4316,5903,4031,1873,541,522,4805,3735,4933,4267,1227.4285714285713,279,4256.285714285715,4298.857142857143,5042.571428571428,3680.714285714286,0.9857025674127782,1.355375025062852,1.0154349520307742,0.8973689919432257,1.5765900117532154,1.4765013968871736,3,-51,24,-31,16,-74,32,-13,8,-76,31,-59,27,37.864903846153844,48.334615384615375,53.83461538461539,50.62435897435898,45.95416666666667,51.900000000000006
2020-04-08T00:00:00.000+0000,1269,351,3836,5491,5633,3881,1309,252,3039,3634,4289,3777,807,515,3599,3802,3251,3912,2025,0,4316,5903,4031,1873,1261.142857142857,297,4121.142857142857,4465.571428571428,4981,3540.714285714286,0.9413272759837277,1.5834626642527618,1.256226233151552,1.444664841373021,1.7155479165862255,1.494027706688696,4,-50,24,-29,15,-74,30,-18,9,-76,31,-60,27,37.86818181818184,48.786000000000016,53.52800000000001,51.38533333333332,46.793478260869556,49.35
2020-04-09T00:00:00.000+0000,1513,410,4204,4344,4885,4286,1269,351,3836,5491,5633,3881,1309,252,3039,3634,4289,3777,807,515,3599,3802,3251,3912,1231,310.2857142857143,4054.8571428571427,4479.857142857143,4769.571428571428,3850.714285714286,1.199724628653495,1.6645466616114617,1.34671349690707,1.1290101347315287,1.648739241588315,1.5545260934164515,5,-48,24,-31,15,-73,32,-20,10,-75,32,-58,27,38.22067307692307,48.9096153846154,53.823076923076925,51.832051282051275,47.675000000000004,51.099999999999994
2020-04-10T00:00:00.000+0000,1405,712,3951,5903,3990,4342,1513,410,4204,4344,4885,4286,1269,351,3836,5491,5633,3881,1309,252,3039,3634,4289,3777,1267,394.57142857142856,3964.285714285714,4687.428571428572,4430.285714285715,3762.5714285714284,1.0888923964573143,1.8317506169921336,1.2857214689000434,1.5436924736074011,1.5318790386527132,1.5620219561291797,6,-62,33,-48,29,-74,36,-19,12,-74,33,-63,32,39.658653846153854,48.307692307692314,53.95,50.98717948717948,48.19807692307692,49.5
2020-04-11T00:00:00.000+0000,1257,475,4694,5233,2737,3114,1405,712,3951,5903,3990,4342,1513,410,4204,4344,4885,4286,1269,351,3836,5491,5633,3881,1369.2857142857142,387.85714285714283,3948.4285714285716,4901.428571428572,4116.571428571428,3597.8571428571427,0.9278503727991827,1.7263141286536394,1.4513473707722833,1.379088598724314,1.2482575028303928,1.3404477268681814,7,-51,17,-34,10,-75,23,-29,12,-76,26,-63,19,41.100000000000016,47.97884615384615,55.013461538461534,51.32564102564103,47.37,47.95
2020-04-12T00:00:00.000+0000,983,712,4092,5288,2946,4959,1257,475,4694,5233,2737,3114,1405,712,3951,5903,3990,4342,1513,410,4204,4344,4885,4286,1220.4285714285713,489.57142857142856,3916.4285714285716,4813.571428571428,3961.5714285714284,4038.714285714286,0.5976038613478474,1.8317506169921336,1.320349712166732,1.393310490677634,1.309731274982298,1.6331847202473022,1,-61,14,-35,6,-78,17,-38,12,-88,25,-69,16,40.93557692307694,47.48846153846152,55.30192307692308,52.36025641025641,47.512499999999996,46.349999999999994
2020-04-13T00:00:00.000+0000,1381,622,3153,4342,2218,3665,983,712,4092,5288,2946,4959,1257,475,4694,5233,2737,3114,1405,712,3951,5903,3990,4342,1302.4285714285713,504.85714285714283,3852.714285714286,4890.714285714285,3814,4003.4285714285716,1.063520823684855,1.8056576714427137,1.0542788713485907,1.1284007929022473,1.059766439563374,1.456599228174014,2,-58,26,-56,28,-84,38,-33,13,-89,40,-66,31,41.06105769230774,48.94615384615384,54.301923076923075,53.61538461538463,48.07234042553189,46.05
2020-04-14T00:00:00.000+0000,1355,275,2972,5252,1287,4959,1381,622,3153,4342,2218,3665,983,712,4092,5288,2946,4959,1257,475,4694,5233,2737,3114,1309,508.14285714285717,3843.1428571428573,5121.857142857143,3385.1428571428573,4172.285714285715,1.0357182741230335,1.4225053550568407,0.9918220521294314,1.384016778696219,0.5285412836431217,1.6331847202473022,3,-50,24,-37,17,-71,31,-21,12,-76,30,-58,27,41.3158653846154,49.23653846153846,54.53846153846154,52.807692307692285,49.16249999999997,51.45
2020-04-15T00:00:00.000+0000,1174,455,2667,4603,3394,3216,1355,275,2972,5252,1287,4959,1381,622,3153,4342,2218,3665,983,712,4092,5288,2946,4959,1295.4285714285713,523,3676.1428571428573,4995,3065.285714285714,4077.285714285714,0.8324842823427359,1.7097152611089168,0.8763881289672442,1.2060438050157911,1.4200486703336208,1.364518252953476,4,-50,24,-32,16,-72,29,-21,11,-75,30,-57,27,41.33269230769231,49.294230769230765,55.06153846153848,53.39871794871795,49.45454545454545,55.25
2020-04-16T00:00:00.000+0000,2025,526,3786,4617,2945,4959,1174,455,2667,4603,3394,3216,1355,275,2972,5252,1287,4959,1381,622,3153,4342,2218,3665,1368.5714285714287,539.5714285714286,3616.4285714285716,5034,2788.1428571428573,4173.428571428572,1.6610446143802895,1.7611165843770882,1.2430351248910023,1.2101044071593416,1.3094538065245571,1.6331847202473022,5,-49,25,-29,16,-71,31,-25,12,-74,31,-57,28,42.30384615384616,49.39038461538461,55.346153846153875,54.23717948717949,49.14772727272727,56.6
2020-04-17T00:00:00.000+0000,2005,712,3493,5599,3699,1979,2025,526,3786,4617,2945,4959,1174,455,2667,4603,3394,3216,1355,275,2972,5252,1287,4959,1454.2857142857142,539.5714285714286,3551,4990.571428571428,2746.5714285714284,3835.8571428571427,1.6447563684869493,1.8317506169921336,1.1609436242917583,1.471279512566185,1.4815144340336546,0.9562185798883222,6,-50,27,-31,16,-72,35,-32,14,-74,32,-61,29,43.154326923076916,48.83529411764707,55.409615384615385,54.70512820512822,49.624,61.45
2020-04-18T00:00:00.000+0000,1542,509,3491,5525,1945,17,2005,712,3493,5599,3699,1979,2025,526,3786,4617,2945,4959,1174,455,2667,4603,3394,3216,1495,544.4285714285714,3379.1428571428573,5032.285714285715,2633.4285714285716,3393.4285714285716,1.228590331053089,1.750583864023489,1.160353635194093,1.4530954168152728,0.9347296334725081,-0.9842778121709829,7,-46,16,-33,10,-75,23,-36,16,-76,25,-64,19,44.666826923076954,49.33529411764704,55.36730769230768,54.41666666666668,49.73888888888889,64.85
